Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,GPA_Change
113052,Humanities,Senior,3.955,1.6,Copywriting/Drafting,Intermediate,1,True,9.0,3,Actively_Encouraged,5,4.0,83.87,Medium,0.04499999999999993
113053,Medical,Junior,2.392,13.1,Summarizing_Reading,Intermediate,2,True,10.37,1,Actively_Encouraged,2,2.472,92.26,Medium,0.08000000000000007
113054,Business,Freshman,3.818,10.74,Debugging/Troubleshooting,Advanced,4,True,1.89,6,Allowed_With_Citation,3,4.0,100.0,Medium,0.18199999999999994
113055,STEM,Senior,3.271,26.06,Direct_Answer_Generation,Advanced,4,True,2.05,5,Strict_Ban,9,2.99,42.4,High,-0.2809999999999997
113056,Business,Freshman,3.571,1.38,Ideation,Beginner,3,True,14.7,4,Strict_Ban,4,3.991,83.94,Low,0.41999999999999993
113057,STEM,Graduate,2.573,3.37,Direct_Answer_Generation,Intermediate,2,True,12.69,5,Allowed_With_Citation,3,2.881,78.47,Medium,0.30799999999999983
113058,STEM,Senior,3.759,5.72,Debugging/Troubleshooting,Advanced,3,False,9.91,1,Actively_Encouraged,3,4.0,94.32,Low,0.2410000000000001
113059,Arts,Senior,3.167,3.89,Direct_Answer_Generation,Beginner,2,False,14.51,2,Allowed_With_Citation,5,3.559,77.26,Medium,0.39200000000000035
113060,STEM,Senior,3.212,13.56,Debugging/Troubleshooting,Intermediate,2,True,17.53,3,Actively_Encouraged,1,3.572,76.21,High,0.3599999999999999
113061,Arts,Freshman,3.067,1.25,Direct_Answer_Generation,Advanced,4,False,13.59,5,Allowed_With_Citation,7,2.966,82.79,Medium,-0.10099999999999998
113062,STEM,Graduate,3.283,1.9,Copywriting/Drafting,Beginner,2,True,10.56,2,Allowed_With_Citation,2,3.469,92.77,High,0.18599999999999994
113063,STEM,Graduate,3.479,23.96,Debugging/Troubleshooting,Beginner,1,True,14.15,3,Actively_Encouraged,3,3.821,76.84,High,0.3420000000000001
113064,Medical,Junior,2.805,0.51,Summarizing_Reading,Intermediate,2,False,21.76,1,Actively_Encouraged,8,3.181,79.55,Low,0.3759999999999999
113065,Humanities,Senior,2.936,0.82,Ideation,Beginner,1,False,5.18,3,Allowed_With_Citation,2,3.195,58.17,High,0.2589999999999999
113066,Business,Senior,3.227,1.4,Ideation,Intermediate,4,False,7.07,1,Actively_Encouraged,3,3.468,85.37,Low,0.2410000000000001
113067,Business,Senior,3.313,19.37,Copywriting/Drafting,Beginner,1,True,14.26,5,Actively_Encouraged,6,3.648,99.16,Medium,0.33499999999999996
113068,Business,Sophomore,3.67,0.5,Ideation,Advanced,3,False,7.42,2,Allowed_With_Citation,1,3.637,74.65,Medium,-0.03299999999999992
113069,Medical,Sophomore,2.869,6.48,Summarizing_Reading,Beginner,1,False,12.18,5,Allowed_With_Citation,7,2.851,64.74,Medium,-0.018000000000000238
113070,Business,Senior,3.644,6.62,Ideation,Beginner,2,False,14.31,3,Actively_Encouraged,7,3.842,90.42,Low,0.19799999999999995
113071,Humanities,Senior,2.099,0.02,Copywriting/Drafting,Beginner,1,True,2.58,1,Actively_Encouraged,2,2.041,57.79,High,-0.058000000000000274
113072,Arts,Junior,3.738,6.01,Copywriting/Drafting,Beginner,2,False,9.87,2,Allowed_With_Citation,1,3.999,65.73,Medium,0.2610000000000001
113073,STEM,Sophomore,3.28,21.13,Ideation,Intermediate,3,True,5.69,2,Allowed_With_Citation,4,3.62,76.45,Medium,0.3400000000000003
113074,Business,Graduate,3.104,1.86,Ideation,Beginner,3,True,14.74,3,Allowed_With_Citation,5,3.68,85.82,Medium,0.5760000000000001
113075,Medical,Sophomore,3.1,4.59,Ideation,Intermediate,2,True,16.24,5,Actively_Encouraged,4,3.205,90.84,Medium,0.10499999999999998
113076,Business,Senior,2.961,10.01,Copywriting/Drafting,Advanced,4,True,13.32,5,Allowed_With_Citation,4,3.258,100.0,High,0.29700000000000015
113077,Arts,Sophomore,3.38,8.8,Direct_Answer_Generation,Intermediate,5,True,12.15,3,Allowed_With_Citation,2,3.665,74.18,Medium,0.28500000000000014
113078,Business,Sophomore,3.322,6.08,Ideation,Advanced,5,False,12.14,4,Allowed_With_Citation,2,3.458,74.49,High,0.13600000000000012
113079,Arts,Senior,3.112,1.53,Copywriting/Drafting,Intermediate,5,False,12.25,1,Actively_Encouraged,1,3.44,67.41,Low,0.32799999999999985
113080,Medical,Senior,2.661,3.93,Ideation,Advanced,4,False,6.38,4,Actively_Encouraged,4,2.802,76.93,High,0.14100000000000001
113081,STEM,Graduate,2.891,34.79,Copywriting/Drafting,Intermediate,2,True,12.85,6,Actively_Encouraged,4,3.224,66.52,High,0.3330000000000002
113082,STEM,Freshman,2.625,13.56,Summarizing_Reading,Beginner,2,False,14.57,2,Allowed_With_Citation,8,2.946,87.32,Low,0.3210000000000002
113083,Humanities,Graduate,2.934,5.77,Copywriting/Drafting,Beginner,3,False,20.07,4,Allowed_With_Citation,5,3.268,100.0,High,0.33399999999999963
113084,Business,Junior,3.019,7.15,Debugging/Troubleshooting,Advanced,4,False,6.76,2,Allowed_With_Citation,5,3.128,86.26,Medium,0.10899999999999999
113085,STEM,Freshman,3.315,32.18,Debugging/Troubleshooting,Advanced,4,False,9.66,6,Allowed_With_Citation,4,3.67,68.15,High,0.355
113086,STEM,Senior,3.602,24.18,Summarizing_Reading,Beginner,1,True,14.1,6,Strict_Ban,9,3.901,59.81,High,0.29899999999999993
113087,Humanities,Sophomore,3.075,0.2,Copywriting/Drafting,Beginner,2,False,7.68,4,Allowed_With_Citation,6,3.257,37.31,Low,0.18199999999999994
113088,Medical,Graduate,3.216,20.13,Debugging/Troubleshooting,Intermediate,1,False,15.34,4,Allowed_With_Citation,1,3.509,92.4,High,0.2929999999999997
113089,Business,Freshman,3.862,1.04,Summarizing_Reading,Beginner,2,False,12.64,1,Strict_Ban,4,3.912,83.7,Low,0.04999999999999982
113090,Humanities,Senior,2.837,4.98,Debugging/Troubleshooting,Advanced,3,False,10.28,1,Allowed_With_Citation,1,3.148,77.63,Medium,0.31099999999999994
113091,STEM,Sophomore,3.188,3.51,Summarizing_Reading,Advanced,3,False,7.01,4,Allowed_With_Citation,3,3.218,100.0,High,0.029999999999999805
113092,Humanities,Sophomore,3.129,20.17,Copywriting/Drafting,Advanced,4,True,11.93,7,Allowed_With_Citation,4,3.48,80.67,Low,0.351
113093,STEM,Freshman,3.276,9.42,Debugging/Troubleshooting,Advanced,3,False,9.87,5,Actively_Encouraged,4,3.636,100.0,Low,0.3600000000000003
113094,STEM,Junior,3.381,24.34,Ideation,Intermediate,2,True,2.5,4,Actively_Encouraged,1,3.311,82.38,High,-0.06999999999999984
113095,Medical,Sophomore,2.622,0.53,Debugging/Troubleshooting,Beginner,1,False,10.26,3,Strict_Ban,7,2.381,59.82,Low,-0.2410000000000001
113096,Medical,Freshman,3.234,5.98,Summarizing_Reading,Advanced,4,True,11.32,2,Allowed_With_Citation,3,3.665,78.39,High,0.43100000000000005
113097,STEM,Sophomore,2.847,30.9,Copywriting/Drafting,Advanced,3,True,22.6,5,Allowed_With_Citation,6,3.321,76.67,High,0.4740000000000002
113098,STEM,Junior,2.905,1.74,Summarizing_Reading,Advanced,4,True,1.39,3,Allowed_With_Citation,5,2.932,86.04,Medium,0.027000000000000135
113099,Humanities,Senior,3.893,4.7,Copywriting/Drafting,Intermediate,2,False,9.51,3,Allowed_With_Citation,1,3.975,86.68,Low,0.0820000000000003
113100,Humanities,Graduate,3.645,3.63,Copywriting/Drafting,Advanced,4,False,4.62,2,Allowed_With_Citation,1,3.744,74.51,Medium,0.0990000000000002
113101,STEM,Junior,3.641,7.27,Debugging/Troubleshooting,Beginner,2,False,12.37,4,Allowed_With_Citation,7,3.877,49.65,Low,0.23599999999999977
113102,Humanities,Sophomore,2.622,0.54,Direct_Answer_Generation,Intermediate,2,True,9.62,1,Actively_Encouraged,2,2.768,76.7,Medium,0.1459999999999999
113103,STEM,Graduate,3.435,3.58,Debugging/Troubleshooting,Advanced,3,True,6.7,2,Actively_Encouraged,2,3.735,67.14,Medium,0.2999999999999998
113104,Arts,Graduate,2.245,4.27,Copywriting/Drafting,Beginner,1,False,10.4,4,Allowed_With_Citation,4,2.304,77.31,Medium,0.05899999999999972
113105,Business,Freshman,3.071,12.04,Debugging/Troubleshooting,Intermediate,3,True,4.96,5,Allowed_With_Citation,1,3.272,74.24,Medium,0.20099999999999962
113106,Business,Junior,3.347,8.71,Summarizing_Reading,Beginner,3,True,12.94,4,Actively_Encouraged,7,3.338,61.33,High,-0.008999999999999897
113107,Humanities,Senior,3.302,0.41,Copywriting/Drafting,Beginner,1,False,9.0,2,Allowed_With_Citation,4,3.47,75.74,Medium,0.16800000000000015
113108,Medical,Senior,1.96,9.69,Ideation,Beginner,1,False,5.62,2,Allowed_With_Citation,3,2.04,77.09,High,0.08000000000000007
113109,Medical,Senior,2.992,15.33,Summarizing_Reading,Beginner,1,False,12.26,6,Strict_Ban,8,3.207,78.15,High,0.21499999999999986
113110,STEM,Junior,3.538,4.13,Debugging/Troubleshooting,Advanced,4,False,16.87,2,Strict_Ban,8,3.846,100.0,Low,0.3080000000000003
113111,STEM,Sophomore,3.734,8.49,Debugging/Troubleshooting,Advanced,3,False,11.72,4,Actively_Encouraged,2,4.0,86.83,High,0.266
113112,Business,Senior,2.809,5.64,Summarizing_Reading,Advanced,3,False,1.0,5,Allowed_With_Citation,4,3.074,74.0,Low,0.2649999999999997
113113,STEM,Sophomore,1.445,5.5,Direct_Answer_Generation,Intermediate,4,True,3.71,4,Actively_Encouraged,7,1.452,71.01,Medium,0.006999999999999895
113114,Humanities,Junior,3.827,3.3,Ideation,Intermediate,3,False,13.86,3,Strict_Ban,1,3.989,89.17,Medium,0.16199999999999992
113115,Business,Junior,2.998,16.27,Ideation,Advanced,5,True,9.78,3,Allowed_With_Citation,6,3.262,79.77,Medium,0.2639999999999998
113116,Business,Senior,3.339,0.03,Ideation,Beginner,3,False,23.16,1,Allowed_With_Citation,9,3.927,66.44,Low,0.5880000000000001
113117,Humanities,Sophomore,3.662,0.75,Summarizing_Reading,Beginner,3,True,11.26,1,Allowed_With_Citation,1,3.692,53.64,High,0.03000000000000025
113118,Business,Junior,3.602,1.38,Ideation,Beginner,1,True,1.0,2,Actively_Encouraged,4,3.724,69.98,Low,0.12200000000000033
113119,Medical,Sophomore,3.048,1.53,Debugging/Troubleshooting,Intermediate,5,True,13.3,1,Actively_Encouraged,7,3.069,70.59,Low,0.020999999999999908
113120,STEM,Senior,2.469,14.51,Copywriting/Drafting,Intermediate,4,False,6.1,4,Allowed_With_Citation,6,2.689,79.01,Medium,0.2200000000000002
113121,Business,Senior,3.333,2.23,Copywriting/Drafting,Beginner,2,True,15.62,1,Actively_Encouraged,1,3.364,69.99,High,0.030999999999999694
113122,STEM,Senior,2.68,4.39,Debugging/Troubleshooting,Intermediate,2,False,2.61,2,Allowed_With_Citation,6,2.419,70.59,Low,-0.2610000000000001
113123,STEM,Freshman,2.971,3.3,Debugging/Troubleshooting,Intermediate,4,False,16.91,1,Actively_Encouraged,5,3.012,70.39,Medium,0.040999999999999925
113124,Business,Junior,3.202,21.21,Summarizing_Reading,Beginner,2,True,16.61,4,Strict_Ban,7,3.707,71.09,Medium,0.5049999999999999
113125,STEM,Freshman,3.199,0.33,Ideation,Beginner,1,True,20.15,3,Strict_Ban,1,3.223,81.15,Low,0.02400000000000002
113126,STEM,Senior,2.94,17.61,Debugging/Troubleshooting,Advanced,3,False,15.25,3,Allowed_With_Citation,4,3.469,98.24,High,0.5289999999999999
113127,STEM,Sophomore,2.594,15.7,Debugging/Troubleshooting,Intermediate,3,False,11.76,6,Allowed_With_Citation,6,2.698,68.89,High,0.10400000000000009
113128,Business,Senior,3.459,0.86,Ideation,Advanced,3,True,19.93,1,Allowed_With_Citation,6,3.716,93.49,Low,0.2570000000000001
113129,Business,Freshman,3.561,2.26,Ideation,Beginner,2,False,10.36,1,Strict_Ban,7,3.785,82.13,Low,0.2240000000000002
113130,STEM,Junior,3.713,4.0,Debugging/Troubleshooting,Advanced,4,True,2.92,2,Allowed_With_Citation,3,4.0,95.17,High,0.2869999999999999
113131,Business,Freshman,2.761,10.99,Ideation,Intermediate,2,False,15.83,5,Allowed_With_Citation,2,3.052,74.41,Low,0.2909999999999999
113132,STEM,Junior,3.206,9.4,Debugging/Troubleshooting,Advanced,3,False,4.44,4,Allowed_With_Citation,7,3.258,82.12,High,0.052000000000000046
113133,Business,Junior,3.482,16.06,Ideation,Intermediate,5,True,15.14,5,Actively_Encouraged,4,3.642,52.8,High,0.1599999999999997
113134,Humanities,Junior,2.542,0.91,Copywriting/Drafting,Intermediate,4,False,16.44,3,Strict_Ban,1,2.694,66.05,Low,0.15200000000000014
113135,Business,Sophomore,3.545,9.63,Summarizing_Reading,Beginner,1,False,11.61,2,Allowed_With_Citation,3,3.654,79.45,Medium,0.10899999999999999
113136,Medical,Freshman,3.458,0.67,Ideation,Beginner,3,True,3.64,3,Strict_Ban,4,3.535,76.12,Low,0.07699999999999996
113137,Medical,Senior,3.14,6.9,Summarizing_Reading,Advanced,3,False,12.47,1,Allowed_With_Citation,3,3.364,78.66,Medium,0.22399999999999975
113138,STEM,Graduate,2.708,2.23,Debugging/Troubleshooting,Beginner,3,True,20.66,3,Allowed_With_Citation,5,3.222,46.57,Low,0.5139999999999998
113139,Medical,Senior,2.36,1.59,Ideation,Advanced,3,True,5.92,1,Allowed_With_Citation,3,2.814,85.36,Low,0.4540000000000002
113140,STEM,Graduate,3.502,0.65,Debugging/Troubleshooting,Advanced,4,False,15.33,4,Allowed_With_Citation,1,3.871,92.08,High,0.3690000000000002
113141,Medical,Graduate,3.521,9.86,Direct_Answer_Generation,Beginner,2,False,15.06,2,Strict_Ban,1,3.856,81.77,Medium,0.33499999999999996
113142,STEM,Junior,2.156,24.97,Debugging/Troubleshooting,Intermediate,3,False,4.77,6,Allowed_With_Citation,4,2.238,77.29,Medium,0.08199999999999985
113143,Humanities,Senior,2.93,11.39,Copywriting/Drafting,Beginner,2,False,18.4,4,Allowed_With_Citation,3,3.261,80.4,Medium,0.33099999999999996
113144,STEM,Sophomore,2.97,6.49,Direct_Answer_Generation,Beginner,2,False,10.81,2,Strict_Ban,4,3.151,83.57,Medium,0.1809999999999996
113145,STEM,Graduate,3.807,1.0,Debugging/Troubleshooting,Beginner,1,False,8.8,2,Allowed_With_Citation,2,3.829,77.81,Medium,0.02200000000000024
113146,Business,Junior,1.95,26.04,Ideation,Advanced,3,False,4.48,4,Allowed_With_Citation,8,2.115,72.21,High,0.16500000000000026
113147,Medical,Senior,3.547,7.48,Copywriting/Drafting,Beginner,2,False,11.37,2,Allowed_With_Citation,3,3.857,71.33,Medium,0.31000000000000005
113148,Business,Freshman,2.932,2.5,Debugging/Troubleshooting,Beginner,2,False,10.94,4,Allowed_With_Citation,5,3.466,52.08,Low,0.5340000000000003
113149,Business,Junior,3.762,7.42,Summarizing_Reading,Intermediate,1,True,6.66,3,Strict_Ban,5,4.0,73.9,Low,0.238
113150,Arts,Senior,3.341,19.69,Copywriting/Drafting,Beginner,2,True,1.0,7,Allowed_With_Citation,8,3.315,66.14,High,-0.026000000000000245
113151,STEM,Sophomore,3.54,3.58,Debugging/Troubleshooting,Beginner,3,False,14.58,2,Actively_Encouraged,7,3.524,82.48,Low,-0.016000000000000014
113152,STEM,Freshman,2.94,5.55,Summarizing_Reading,Intermediate,3,True,12.19,1,Actively_Encouraged,3,2.946,77.13,Medium,0.006000000000000227
113153,STEM,Senior,2.576,4.86,Debugging/Troubleshooting,Beginner,2,True,15.12,2,Strict_Ban,2,3.03,84.4,Medium,0.45399999999999974
113154,Humanities,Sophomore,2.969,5.26,Ideation,Beginner,2,False,21.14,4,Actively_Encouraged,8,3.292,76.81,Low,0.32299999999999995
113155,STEM,Junior,3.009,8.4,Copywriting/Drafting,Advanced,3,True,15.5,1,Actively_Encouraged,2,3.156,72.33,Medium,0.14700000000000024
113156,STEM,Junior,3.124,2.12,Direct_Answer_Generation,Advanced,3,False,9.58,1,Allowed_With_Citation,4,3.366,92.32,Medium,0.242
113157,STEM,Freshman,2.303,10.13,Direct_Answer_Generation,Beginner,3,True,2.53,4,Actively_Encouraged,1,2.2,77.62,Low,-0.10299999999999976
113158,STEM,Freshman,3.356,0.83,Ideation,Advanced,4,True,10.74,1,Actively_Encouraged,5,3.467,88.78,Low,0.11100000000000021
113159,Medical,Graduate,2.644,6.09,Copywriting/Drafting,Beginner,3,False,5.88,3,Actively_Encouraged,8,2.769,72.94,High,0.125
113160,STEM,Sophomore,3.566,2.2,Copywriting/Drafting,Advanced,4,False,4.74,2,Actively_Encouraged,2,3.821,81.0,Low,0.25500000000000034
113161,Business,Sophomore,3.546,4.12,Debugging/Troubleshooting,Intermediate,3,False,8.04,5,Allowed_With_Citation,5,3.646,60.67,Medium,0.10000000000000009
113162,Business,Freshman,3.24,0.34,Summarizing_Reading,Intermediate,1,True,7.18,4,Actively_Encouraged,3,3.387,78.99,Medium,0.1469999999999998
113163,Business,Freshman,2.676,9.18,Ideation,Beginner,3,False,1.0,5,Allowed_With_Citation,1,2.801,75.71,Medium,0.125
113164,STEM,Junior,2.963,39.04,Debugging/Troubleshooting,Beginner,1,True,7.68,7,Allowed_With_Citation,1,3.064,58.78,High,0.10099999999999998
113165,Humanities,Sophomore,3.386,0.75,Copywriting/Drafting,Intermediate,3,True,21.67,3,Strict_Ban,3,3.712,67.47,Medium,0.32600000000000007
113166,STEM,Junior,3.308,4.71,Ideation,Advanced,3,True,11.75,2,Actively_Encouraged,7,3.392,97.08,Low,0.08400000000000007
113167,Humanities,Senior,3.048,3.83,Summarizing_Reading,Intermediate,3,False,5.88,5,Strict_Ban,6,3.119,58.63,Medium,0.07100000000000017
113168,STEM,Senior,3.118,2.76,Copywriting/Drafting,Advanced,3,False,14.4,1,Allowed_With_Citation,2,3.425,79.78,Medium,0.30699999999999994
113169,Business,Junior,3.04,15.56,Direct_Answer_Generation,Intermediate,2,False,11.52,5,Strict_Ban,7,3.277,74.0,High,0.2370000000000001
113170,Business,Senior,3.282,5.89,Copywriting/Drafting,Intermediate,1,True,13.15,5,Strict_Ban,7,3.752,70.24,High,0.46999999999999975
113171,Business,Graduate,3.705,27.06,Direct_Answer_Generation,Intermediate,4,False,9.58,8,Allowed_With_Citation,5,3.643,74.15,High,-0.06200000000000028
113172,Humanities,Junior,3.562,4.6,Copywriting/Drafting,Intermediate,3,True,13.77,1,Actively_Encouraged,1,3.814,78.46,Medium,0.2520000000000002
113173,Humanities,Freshman,3.483,12.2,Copywriting/Drafting,Beginner,3,False,10.6,6,Allowed_With_Citation,3,3.812,73.65,Medium,0.32899999999999974
113174,Arts,Sophomore,2.883,19.78,Copywriting/Drafting,Beginner,2,True,11.93,4,Strict_Ban,7,3.195,89.44,Medium,0.31199999999999983
113175,STEM,Junior,3.256,0.64,Debugging/Troubleshooting,Intermediate,2,False,10.74,4,Allowed_With_Citation,6,3.42,65.85,Low,0.16400000000000015
113176,Business,Freshman,3.477,21.37,Direct_Answer_Generation,Advanced,4,True,1.0,6,Actively_Encouraged,5,2.945,64.08,Medium,-0.532
113177,Arts,Freshman,3.202,3.6,Ideation,Intermediate,3,False,16.4,3,Actively_Encouraged,2,3.28,69.63,Medium,0.07799999999999985
113178,Humanities,Graduate,3.513,0.2,Copywriting/Drafting,Intermediate,4,False,8.03,1,Allowed_With_Citation,4,3.945,59.69,Low,0.43199999999999994
113179,STEM,Senior,3.163,4.51,Debugging/Troubleshooting,Advanced,3,True,4.31,1,Allowed_With_Citation,4,3.527,90.46,Low,0.3640000000000003
113180,Humanities,Freshman,3.109,6.08,Copywriting/Drafting,Beginner,1,True,17.49,3,Allowed_With_Citation,9,3.309,89.08,High,0.20000000000000018
113181,STEM,Junior,3.286,34.28,Debugging/Troubleshooting,Beginner,1,False,3.52,6,Strict_Ban,9,3.479,66.62,High,0.19300000000000006
113182,STEM,Freshman,2.916,6.66,Summarizing_Reading,Beginner,3,False,7.26,2,Allowed_With_Citation,1,3.006,52.76,Low,0.08999999999999986
113183,STEM,Freshman,1.742,12.8,Ideation,Intermediate,5,True,15.92,3,Strict_Ban,2,1.907,67.69,High,0.16500000000000004
113184,STEM,Sophomore,3.513,2.56,Ideation,Intermediate,3,False,9.26,1,Allowed_With_Citation,2,3.846,71.06,Low,0.3330000000000002
113185,Business,Senior,2.626,5.18,Summarizing_Reading,Advanced,5,True,7.83,1,Allowed_With_Citation,4,3.011,87.3,Low,0.38500000000000023
113186,Arts,Graduate,3.71,5.41,Copywriting/Drafting,Intermediate,1,True,13.47,2,Actively_Encouraged,4,3.872,81.1,Medium,0.16199999999999992
113187,STEM,Senior,3.068,2.98,Debugging/Troubleshooting,Intermediate,1,True,8.48,4,Allowed_With_Citation,3,3.006,73.92,Low,-0.06200000000000028
113188,Medical,Sophomore,3.212,3.98,Debugging/Troubleshooting,Beginner,2,False,21.18,3,Strict_Ban,5,3.63,63.25,High,0.4179999999999997
113189,Medical,Sophomore,3.441,9.55,Summarizing_Reading,Advanced,5,False,19.86,3,Actively_Encouraged,6,3.903,87.83,Medium,0.4620000000000002
113190,Medical,Junior,3.691,5.43,Ideation,Advanced,4,True,9.73,3,Actively_Encouraged,1,3.869,91.67,Low,0.17800000000000038
113191,Arts,Freshman,3.503,9.68,Summarizing_Reading,Beginner,3,False,9.87,5,Allowed_With_Citation,2,3.553,80.46,Medium,0.04999999999999982
113192,Humanities,Senior,3.342,4.74,Copywriting/Drafting,Intermediate,5,True,12.23,4,Strict_Ban,2,3.478,84.96,Medium,0.13600000000000012
113193,STEM,Freshman,2.194,6.15,Debugging/Troubleshooting,Advanced,4,False,10.03,3,Actively_Encouraged,2,2.211,83.04,Low,0.016999999999999904
113194,Business,Sophomore,3.318,2.9,Ideation,Beginner,1,False,22.98,2,Allowed_With_Citation,9,3.641,85.86,Low,0.32299999999999995
113195,Business,Junior,2.906,1.18,Debugging/Troubleshooting,Beginner,2,False,8.78,3,Actively_Encouraged,3,3.122,80.22,Low,0.21599999999999975
113196,Arts,Freshman,3.457,1.61,Copywriting/Drafting,Intermediate,3,True,14.5,3,Allowed_With_Citation,4,3.715,74.8,Low,0.258
113197,Medical,Junior,3.479,3.76,Debugging/Troubleshooting,Beginner,1,True,6.32,3,Allowed_With_Citation,6,3.526,65.82,High,0.04699999999999971
113198,Business,Graduate,2.699,6.27,Ideation,Intermediate,1,False,5.12,3,Allowed_With_Citation,4,3.027,80.3,Low,0.3280000000000003
113199,Humanities,Senior,3.172,18.81,Copywriting/Drafting,Advanced,4,True,3.74,5,Allowed_With_Citation,6,3.258,74.14,High,0.08599999999999985
113200,STEM,Senior,3.827,20.87,Debugging/Troubleshooting,Advanced,5,False,16.85,8,Allowed_With_Citation,4,4.0,100.0,Medium,0.17300000000000004
113201,STEM,Junior,3.096,6.96,Debugging/Troubleshooting,Intermediate,3,False,10.95,3,Strict_Ban,6,3.526,87.52,Low,0.4299999999999997
113202,Business,Sophomore,2.84,2.12,Debugging/Troubleshooting,Beginner,3,True,14.25,4,Allowed_With_Citation,5,3.117,64.05,Low,0.27700000000000014
113203,Business,Sophomore,2.845,19.19,Copywriting/Drafting,Beginner,1,True,5.64,6,Allowed_With_Citation,5,2.632,64.18,High,-0.21300000000000008
